sample_id,ticker,sector,model,cold_start_weeks,augmentation_ratio,n_synthetic_points,baseline_MAPE,augmented_MAPE,MAPE_difference,percent_change_MAPE,improved
NVDA_w08_s0017,NVDA,technology,linear_trend,8,2.0,80,6.540720390579945,43.46387527696445,36.92315488638451,564.5120519073382,False
WMT_w12_s0035,WMT,consumer,naive,12,2.0,120,2.75501395871346,18.296341235567805,15.541327276854345,564.1106546012512,False
GS_w12_s0001,GS,finance,naive,12,1.0,60,8.4491956269515,56.1067372825543,47.6575416556028,564.0482687320357,False
TGT_w04_s0027,TGT,consumer,naive,4,2.0,40,3.042777955095785,20.203730709206507,17.16095275411072,563.9896504893175,False
TGT_w08_s0039,TGT,consumer,moving_average,8,2.0,80,3.691657093457182,24.51081876681291,20.81916167335573,563.9516657777901,False
XOM_w08_s0018,XOM,energy,linear_trend,8,2.0,80,6.470414242376153,42.93989760154591,36.46948335916976,563.6344443037844,False
COST_w12_s0030,COST,consumer,naive,12,1.0,60,2.062039219687337,13.661424887800342,11.599385668113005,562.5201284906597,False
TGT_w08_s0027,TGT,consumer,moving_average,8,1.0,40,2.7198458824996186,18.018415769681276,15.298569887181657,562.479292875294,False
NVDA_w12_s0020,NVDA,technology,linear_trend,12,2.0,120,24.733527174971705,163.81473546323753,139.08120828826583,562.3185375234494,False
NVDA_w04_s0033,NVDA,technology,naive,4,2.0,40,4.3820313704503855,29.010915133141317,24.628883762690933,562.0426163256693,False
JPM_w04_s0001,JPM,finance,moving_average,4,2.0,40,13.076377527994174,86.51123301885526,73.4348554908611,561.5840880522933,False
NVDA_w08_s0012,NVDA,technology,linear_trend,8,2.0,80,11.704528219676412,77.38088582503127,65.67635760535487,561.1192213193757,False
BAC_w08_s0007,BAC,finance,moving_average,8,2.0,80,5.509593776239404,36.42426692212547,30.914673145886063,561.1062158376947,False
BAC_w12_s0036,BAC,finance,naive,12,1.0,60,1.9985924309987997,13.20908898396578,11.21049655296698,560.9195941648051,False
XOM_w04_s0032,XOM,energy,linear_trend,4,2.0,40,1.575853645694308,10.41479876340536,8.838945117711052,560.8988589683838,False
BAC_w12_s0002,BAC,finance,naive,12,1.0,60,4.41735904079021,29.19267653791785,24.77531749712764,560.8626617929533,False
JPM_w04_s0019,JPM,finance,moving_average,4,1.0,20,3.635377297864496,24.02315449944688,20.38777720158238,560.8159905041666,False
GS_w12_s0002,GS,finance,naive,12,0.5,30,2.8294043292652216,18.658435599869957,15.829031270604736,559.4474818208621,False
MSFT_w04_s0022,MSFT,technology,linear_trend,4,2.0,40,2.9935931811282916,19.74116936654088,16.74757618541259,559.4472986840648,False
XOM_w12_s0011,XOM,energy,moving_average,12,2.0,120,4.923337131848453,32.45826342992176,27.534926298073305,559.2736300740672,False
GS_w12_s0018,GS,finance,moving_average,12,2.0,120,4.844068271618008,31.883887950803945,27.03981967918594,558.2047601933187,False
COST_w08_s0001,COST,consumer,moving_average,8,1.0,40,2.5610439902521027,16.833350269901565,14.272306279649465,557.2846985047115,False
BAC_w12_s0011,BAC,finance,moving_average,12,2.0,120,4.709298322127017,30.94854051817369,26.239242196046675,557.1794437561852,False
BAC_w12_s0001,BAC,finance,moving_average,12,1.0,60,8.253697778532052,54.19331596387183,45.93961818533978,556.5943825182111,False
NVDA_w08_s0005,NVDA,technology,naive,8,2.0,80,7.086643018032166,46.523862696463944,39.43721967843178,556.5007236583338,False
COST_w12_s0009,COST,consumer,moving_average,12,2.0,120,5.805673467857235,38.11378136437935,32.30810789652212,556.4919914182916,False
NVDA_w12_s0030,NVDA,technology,moving_average,12,0.5,30,4.161758485040569,27.317866303125744,23.156107818085175,556.4020089421274,False
JPM_w08_s0008,JPM,finance,moving_average,8,2.0,80,4.5324515519287445,29.733976022311023,25.20152447038228,556.0241335543453,False
NVDA_w12_s0041,NVDA,technology,naive,12,2.0,120,3.511368189566635,23.02797335245604,19.516605162889405,555.8119829438365,False
TGT_w12_s0006,TGT,consumer,naive,12,2.0,120,2.323532700456238,15.224186668399714,12.900653967943477,555.2172330266909,False
XOM_w08_s0007,XOM,energy,naive,8,2.0,80,6.629632678716824,43.41455566976226,36.784922991045434,554.8561251234391,False
NVDA_w12_s0003,NVDA,technology,linear_trend,12,2.0,120,6.407451460748508,41.94904757079632,35.541596110047806,554.6916169052945,False
CVX_w08_s0034,CVX,energy,naive,8,1.0,40,2.7464252958213287,17.97935631297822,15.23293101715689,554.6457440635182,False
AAPL_w08_s0005,AAPL,technology,moving_average,8,0.5,20,3.2264516872881464,21.10922602179386,17.88277433450571,554.2551405608153,False
COST_w04_s0014,COST,consumer,naive,4,1.0,20,1.145002519099355,7.490375002909559,6.345372483810204,554.1797837092444,False
WMT_w12_s0025,WMT,consumer,moving_average,12,0.5,30,1.2110907834871472,7.92159965319938,6.710508869712234,554.0880139794615,False
MSFT_w12_s0010,MSFT,technology,naive,12,1.0,60,2.062716308872398,13.464725598184938,11.40200928931254,552.7667202837772,False
GS_w12_s0013,GS,finance,moving_average,12,2.0,120,5.515106148680111,35.99910868814051,30.4840025394604,552.7364608704023,False
NVDA_w12_s0027,NVDA,technology,moving_average,12,0.5,30,2.855013636974683,18.63019507671979,15.775181439745108,552.5431204756447,False
COST_w08_s0016,COST,consumer,naive,8,1.0,40,3.2797700872274036,21.401524576481915,18.12175448925451,552.531244791429,False
MSFT_w08_s0028,MSFT,technology,linear_trend,8,1.0,40,1.8012808459602732,11.74467043515926,9.943389589198988,552.0177273576742,False
WMT_w08_s0023,WMT,consumer,moving_average,8,2.0,80,2.0558374201719216,13.403658623326924,11.347821203155004,551.9804772405607,False
GS_w12_s0040,GS,finance,linear_trend,12,2.0,120,3.3985444635013677,22.14497612243175,18.746431658930383,551.6017771801278,False
CVX_w12_s0022,CVX,energy,moving_average,12,2.0,120,3.3474032017002595,21.811559943308996,18.464156741608736,551.5964354766155,False
AAPL_w12_s0027,AAPL,technology,linear_trend,12,0.5,30,1.5567532093917893,10.141457545933068,8.584704336541279,551.4492781996738,False
XOM_w12_s0015,XOM,energy,moving_average,12,0.5,30,2.389861371141271,15.56597115540502,13.17610978426375,551.3336440084614,False
TGT_w04_s0003,TGT,consumer,moving_average,4,1.0,20,1.1340634515809178,7.3850700522950605,6.251006600714143,551.2043080129296,False
WMT_w08_s0041,WMT,consumer,linear_trend,8,2.0,80,6.400860922602926,41.679901937469566,35.27904101486664,551.1608741612891,False
BAC_w04_s0025,BAC,finance,moving_average,4,2.0,40,5.918073610397485,38.53173441009198,32.61366079969449,551.085757743794,False
BAC_w08_s0017,BAC,finance,naive,8,2.0,80,2.693230518267018,17.533978557394565,14.840748039127549,551.0389080499857,False
BAC_w08_s0038,BAC,finance,linear_trend,8,2.0,80,1.409824872839043,9.167157113857636,7.757332241018592,550.2337482099617,False
WMT_w12_s0022,WMT,consumer,naive,12,1.0,60,2.4479929411667203,15.904352186183909,13.456359245017188,549.6894626911729,False
MSFT_w12_s0012,MSFT,technology,linear_trend,12,0.5,30,1.4074999244898916,9.142637134776397,7.7351372102865055,549.5657282603327,False
GS_w08_s0031,GS,finance,naive,8,1.0,40,3.3330045150111327,21.648208729694435,18.315204214683305,549.5103331602335,False
WMT_w12_s0041,WMT,consumer,linear_trend,12,1.0,60,3.2479372233321326,21.056799227384545,17.80886200405241,548.3129992821073,False
JPM_w08_s0015,JPM,finance,naive,8,1.0,40,2.188450477015861,14.188007143608214,11.999556666592351,548.3129178666529,False
CVX_w04_s0004,CVX,energy,naive,4,2.0,40,3.7764052075351495,24.478859605672945,20.702454398137796,548.2053238574532,False
MSFT_w04_s0024,MSFT,technology,moving_average,4,2.0,40,3.620671986441671,23.465964450805693,19.84529246436402,548.1107523321273,False
XOM_w04_s0019,XOM,energy,moving_average,4,2.0,40,3.4953731980665195,22.631282409950064,19.135909211883543,547.4639795964749,False
