sample_id,ticker,sector,cold_start_weeks,model,augmentation_method,augmentation_ratio,n_synthetic_points,MAE,RMSE,MAPE
AAPL_w08_s0016,AAPL,technology,8,linear_trend,statistical,0.5,20,8.296406200196312,10.083743875375237,4.8839818613841866
AAPL_w08_s0016,AAPL,technology,8,naive,statistical,1.0,40,10.928238825036138,11.402027464923018,6.412803273575178
AAPL_w08_s0016,AAPL,technology,8,moving_average,statistical,1.0,40,12.080676465530692,12.51089806363471,7.08527905866896
AAPL_w08_s0016,AAPL,technology,8,linear_trend,statistical,1.0,40,19.27478463796219,20.194315939255908,11.292789602966266
AAPL_w08_s0016,AAPL,technology,8,naive,statistical,2.0,80,32.58446901016463,32.746411210516044,19.04974768096739
AAPL_w08_s0016,AAPL,technology,8,moving_average,statistical,2.0,80,29.98117511600602,30.157100123029903,17.530661490279545
AAPL_w08_s0016,AAPL,technology,8,linear_trend,statistical,2.0,80,41.476757249806504,41.9099693650463,24.24815287412043
AAPL_w08_s0017,AAPL,technology,8,naive,statistical,0.5,20,9.894037260216948,11.22304469004499,6.128756517559575
AAPL_w08_s0017,AAPL,technology,8,moving_average,statistical,0.5,20,16.08679234301735,16.936636227289863,9.899346718477961
AAPL_w08_s0017,AAPL,technology,8,linear_trend,statistical,0.5,20,22.459692209811415,23.181113000804366,13.772877993893045
AAPL_w08_s0017,AAPL,technology,8,naive,statistical,1.0,40,25.51392954955614,26.058115048251278,15.639259035115908
AAPL_w08_s0017,AAPL,technology,8,moving_average,statistical,1.0,40,27.344942285848276,27.85337730733131,16.754109951858094
AAPL_w08_s0017,AAPL,technology,8,linear_trend,statistical,1.0,40,32.6582906112288,33.18136947714465,19.981780185203387
AAPL_w08_s0017,AAPL,technology,8,naive,statistical,2.0,80,50.801263382845036,51.076737563213435,31.035988258909786
AAPL_w08_s0017,AAPL,technology,8,moving_average,statistical,2.0,80,44.15778473669678,44.47442761476124,26.990965462392307
AAPL_w08_s0017,AAPL,technology,8,linear_trend,statistical,2.0,80,49.518089270652276,49.870637765608855,30.246959436126748
AAPL_w08_s0018,AAPL,technology,8,naive,statistical,0.5,20,6.763214342424716,7.839896243088338,4.1338395556029655
AAPL_w08_s0018,AAPL,technology,8,moving_average,statistical,0.5,20,6.856841820131643,7.887997606570425,4.261765515283852
AAPL_w08_s0018,AAPL,technology,8,linear_trend,statistical,0.5,20,8.317507626988265,10.173480629523453,4.983688446176609
AAPL_w08_s0018,AAPL,technology,8,naive,statistical,1.0,40,11.401251243496565,13.384930177821854,6.794802740816927
AAPL_w08_s0018,AAPL,technology,8,moving_average,statistical,1.0,40,11.07615385092061,13.049525303374468,6.600033584905256
AAPL_w08_s0018,AAPL,technology,8,linear_trend,statistical,1.0,40,12.645193754032414,15.21336065606524,7.518341631597616
AAPL_w08_s0018,AAPL,technology,8,naive,statistical,2.0,80,10.377737997106617,12.345056758434598,6.181605540174324
AAPL_w08_s0018,AAPL,technology,8,moving_average,statistical,2.0,80,14.34978585825415,16.194432872142016,8.582523372892707
AAPL_w08_s0018,AAPL,technology,8,linear_trend,statistical,2.0,80,20.321820363228547,22.22543576118013,12.203215725143213
AAPL_w08_s0019,AAPL,technology,8,naive,statistical,0.5,20,24.097118815478918,25.449613923675,15.847734056660695
AAPL_w08_s0019,AAPL,technology,8,moving_average,statistical,0.5,20,16.132585037556677,18.090660951186994,10.70479088511423
AAPL_w08_s0019,AAPL,technology,8,linear_trend,statistical,0.5,20,20.200810557294403,22.462466100042153,13.387773136360225
AAPL_w08_s0019,AAPL,technology,8,naive,statistical,1.0,40,14.31075425009939,16.48664310475429,9.5283789984525
AAPL_w08_s0019,AAPL,technology,8,moving_average,statistical,1.0,40,20.482418082050597,22.057678122248443,13.5136111848736
AAPL_w08_s0019,AAPL,technology,8,linear_trend,statistical,1.0,40,24.098340717880763,25.99812267945852,15.902259022231377
AAPL_w08_s0019,AAPL,technology,8,naive,statistical,2.0,80,29.674439923170805,30.78285396792633,19.449180959408203
AAPL_w08_s0019,AAPL,technology,8,moving_average,statistical,2.0,80,28.148619181992384,29.314782542424464,18.46391181740267
AAPL_w08_s0019,AAPL,technology,8,linear_trend,statistical,2.0,80,32.42556125063406,33.85854247711826,21.279074056706744
AAPL_w08_s0020,AAPL,technology,8,naive,statistical,0.5,20,7.119136837699017,8.618626767054815,5.030922057235436
AAPL_w08_s0020,AAPL,technology,8,moving_average,statistical,0.5,20,7.826237846593443,9.37464241293548,5.5304726903912735
AAPL_w08_s0020,AAPL,technology,8,linear_trend,statistical,0.5,20,21.13507270068552,22.15170040401931,15.253500245400678
AAPL_w08_s0020,AAPL,technology,8,naive,statistical,1.0,40,26.451618717146232,27.079860748867503,19.031314834578
AAPL_w08_s0020,AAPL,technology,8,moving_average,statistical,1.0,40,24.008216251776474,24.69868767794836,17.257004068640587
AAPL_w08_s0020,AAPL,technology,8,linear_trend,statistical,1.0,40,38.57723270843798,39.159193835910244,27.921287696302986
AAPL_w08_s0020,AAPL,technology,8,naive,statistical,2.0,80,56.72779068719559,57.02344221169965,41.016779218441506
AAPL_w08_s0020,AAPL,technology,8,moving_average,statistical,2.0,80,55.769932018958926,56.07063440714822,40.32121679211745
AAPL_w08_s0020,AAPL,technology,8,linear_trend,statistical,2.0,80,70.43330481601895,70.74967600729096,51.05313461036198
AAPL_w08_s0021,AAPL,technology,8,naive,statistical,0.5,20,27.90614398558071,29.144472205301057,18.368606329326607
AAPL_w08_s0021,AAPL,technology,8,moving_average,statistical,0.5,20,27.793650405077823,29.036776522563347,18.29328793856922
AAPL_w08_s0021,AAPL,technology,8,linear_trend,statistical,0.5,20,34.1349194055315,36.23464883790638,22.39924743217369
AAPL_w08_s0021,AAPL,technology,8,naive,statistical,1.0,40,36.870032956944,37.81595851261396,24.370243838176624
AAPL_w08_s0021,AAPL,technology,8,moving_average,statistical,1.0,40,39.460682501290705,40.34591492889056,26.10477441160381
AAPL_w08_s0021,AAPL,technology,8,linear_trend,statistical,1.0,40,46.55335996731873,48.19121129855259,30.702663817049864
AAPL_w08_s0021,AAPL,technology,8,naive,statistical,2.0,80,59.44403685820049,60.035330481148364,39.484329808175275
AAPL_w08_s0021,AAPL,technology,8,moving_average,statistical,2.0,80,53.31170028741714,53.97022119203326,35.378515769460265
AAPL_w08_s0021,AAPL,technology,8,linear_trend,statistical,2.0,80,63.498890631074815,64.66062648283435,42.057735179153525
AAPL_w08_s0022,AAPL,technology,8,naive,statistical,0.5,20,21.115013465352117,22.403623588417545,13.467323276812863
AAPL_w08_s0022,AAPL,technology,8,moving_average,statistical,0.5,20,19.540905660625437,20.926670788421198,12.479699943905828
AAPL_w08_s0022,AAPL,technology,8,linear_trend,statistical,0.5,20,34.65996649568269,37.574218494135195,22.161304660374906
AAPL_w08_s0022,AAPL,technology,8,naive,statistical,1.0,40,36.8244134839324,37.57813173489497,23.32368124526471
AAPL_w08_s0022,AAPL,technology,8,moving_average,statistical,1.0,40,35.59552898221312,36.37471978961587,22.552657174548965
AAPL_w08_s0022,AAPL,technology,8,linear_trend,statistical,1.0,40,51.33991226429466,53.306033555722486,32.622119138695325
AAPL_w08_s0022,AAPL,technology,8,naive,statistical,2.0,80,73.71615907004414,74.09555090752445,46.470220906085714
AAPL_w08_s0022,AAPL,technology,8,moving_average,statistical,2.0,80,71.5264190958259,71.91736358433354,45.096338961632306
AAPL_w08_s0022,AAPL,technology,8,linear_trend,statistical,2.0,80,86.5286244717338,87.70353332918722,54.69915959848311
AAPL_w08_s0023,AAPL,technology,8,naive,statistical,0.5,20,17.147266678161454,17.871085945916207,12.116029019919475
AAPL_w08_s0023,AAPL,technology,8,moving_average,statistical,0.5,20,14.068521216634135,14.94223034145915,9.962698951291403
AAPL_w08_s0023,AAPL,technology,8,linear_trend,statistical,0.5,20,6.8945910549281235,8.14459437413906,4.922895100509596
AAPL_w08_s0023,AAPL,technology,8,naive,statistical,1.0,40,20.641385550893457,21.246499848562603,14.559878739240576
AAPL_w08_s0023,AAPL,technology,8,moving_average,statistical,1.0,40,12.721494088285194,13.68149736661206,9.0205638982388
AAPL_w08_s0023,AAPL,technology,8,linear_trend,statistical,1.0,40,6.387109650595776,7.683883514405269,4.5660188563203885
AAPL_w08_s0023,AAPL,technology,8,naive,statistical,2.0,80,4.3000322297760665,5.034807471360262,2.997815176074562
AAPL_w08_s0023,AAPL,technology,8,moving_average,statistical,2.0,80,4.722614987089847,5.429100826724458,3.3358687643630134
AAPL_w08_s0023,AAPL,technology,8,linear_trend,statistical,2.0,80,4.515657035514531,5.400252893111671,3.1074028378965872
AAPL_w08_s0024,AAPL,technology,8,naive,statistical,0.5,20,11.217968738785997,12.254225294704568,7.685706010330814
AAPL_w08_s0024,AAPL,technology,8,moving_average,statistical,0.5,20,11.42606045679265,12.448322613523793,7.8302892094791
AAPL_w08_s0024,AAPL,technology,8,linear_trend,statistical,0.5,20,18.540799282505876,19.423064743492734,12.780614897432734
AAPL_w08_s0024,AAPL,technology,8,naive,statistical,1.0,40,25.926629580822798,26.39310515550004,17.920305112694844
AAPL_w08_s0024,AAPL,technology,8,moving_average,statistical,1.0,40,16.52825476424102,17.250770530029758,11.380578943841106
AAPL_w08_s0024,AAPL,technology,8,linear_trend,statistical,1.0,40,25.256943256182826,25.895779753178378,17.453964991340424
AAPL_w08_s0024,AAPL,technology,8,naive,statistical,2.0,80,36.117591103103045,36.453892321932315,25.011541528958254
AAPL_w08_s0024,AAPL,technology,8,moving_average,statistical,2.0,80,36.39801925824603,36.73175307893344,25.206673493841837
AAPL_w08_s0024,AAPL,technology,8,linear_trend,statistical,2.0,80,42.425355446792324,42.82363503732958,29.40033658778941
AAPL_w08_s0025,AAPL,technology,8,naive,statistical,0.5,20,18.005864680706793,18.82509773472311,13.889918658982378
AAPL_w08_s0025,AAPL,technology,8,moving_average,statistical,0.5,20,15.901727210724488,16.823735319668117,12.28679274666587
AAPL_w08_s0025,AAPL,technology,8,linear_trend,statistical,0.5,20,17.46865538616667,18.458148572527026,13.493558161461925
AAPL_w08_s0025,AAPL,technology,8,naive,statistical,1.0,40,17.58362361754564,18.421643828536627,13.568216489207604
AAPL_w08_s0025,AAPL,technology,8,moving_average,statistical,1.0,40,16.858569352133287,17.73089119087477,13.015803304565285
AAPL_w08_s0025,AAPL,technology,8,linear_trend,statistical,1.0,40,19.01667562383766,19.918395081980176,14.672033037064653
AAPL_w08_s0025,AAPL,technology,8,naive,statistical,2.0,80,17.110149301688352,17.970262962684192,13.207480104158801
AAPL_w08_s0025,AAPL,technology,8,moving_average,statistical,2.0,80,19.157285251006556,19.929242835852698,14.767177002866786
AAPL_w08_s0025,AAPL,technology,8,linear_trend,statistical,2.0,80,20.931417873492787,21.731204484550705,16.128672901683412
AAPL_w08_s0026,AAPL,technology,8,naive,statistical,0.5,20,24.7752982772009,25.19937475055377,16.886291587190026
AAPL_w08_s0026,AAPL,technology,8,moving_average,statistical,0.5,20,28.984543250428636,29.347859045091198,19.772337626204987
AAPL_w08_s0026,AAPL,technology,8,linear_trend,statistical,0.5,20,38.121155544849444,38.86740356594246,25.989262395926087
AAPL_w08_s0026,AAPL,technology,8,naive,statistical,1.0,40,44.317210118653826,44.555675236668634,30.285097696960577
AAPL_w08_s0026,AAPL,technology,8,moving_average,statistical,1.0,40,41.94933322856718,42.20118056898342,28.66157572022247
AAPL_w08_s0026,AAPL,technology,8,linear_trend,statistical,1.0,40,49.25946343254841,49.857399934343135,33.62457510430816
AAPL_w08_s0026,AAPL,technology,8,naive,statistical,2.0,80,62.30712122766206,62.47695926318077,42.61978290264756
AAPL_w08_s0026,AAPL,technology,8,moving_average,statistical,2.0,80,66.4673514909604,66.62658551447349,45.47222227102564
AAPL_w08_s0026,AAPL,technology,8,linear_trend,statistical,2.0,80,72.11360084324699,72.5324846424558,49.29323730626574
AAPL_w08_s0027,AAPL,technology,8,naive,statistical,0.5,20,15.454561529286561,16.36979464052856,10.116568679285809
AAPL_w08_s0027,AAPL,technology,8,moving_average,statistical,0.5,20,12.562050086952748,13.672300717058667,8.246026667284214
AAPL_w08_s0027,AAPL,technology,8,linear_trend,statistical,0.5,20,22.39600849560313,22.507426133146488,14.492855026844289
AAPL_w08_s0027,AAPL,technology,8,naive,statistical,1.0,40,24.095886736141093,24.69288282302238,15.704778842336346
AAPL_w08_s0027,AAPL,technology,8,moving_average,statistical,1.0,40,25.283540808376127,25.853126316161344,16.47281619746188
AAPL_w08_s0027,AAPL,technology,8,linear_trend,statistical,1.0,40,33.884900985400456,33.95626326702711,21.926755745400012
AAPL_w08_s0027,AAPL,technology,8,naive,statistical,2.0,80,48.42874956419683,48.72853875155983,31.440461517951306
AAPL_w08_s0027,AAPL,technology,8,moving_average,statistical,2.0,80,48.14117365980376,48.44274255091217,31.25449066821369
AAPL_w08_s0027,AAPL,technology,8,linear_trend,statistical,2.0,80,60.815746018431604,60.85567761268544,39.341936889588816
AAPL_w08_s0028,AAPL,technology,8,naive,statistical,0.5,20,3.4745816771679534,3.990623518438715,2.0854345188825407
AAPL_w08_s0028,AAPL,technology,8,moving_average,statistical,0.5,20,3.9349891452433376,4.675907284817583,2.397104771513299
AAPL_w08_s0028,AAPL,technology,8,linear_trend,statistical,0.5,20,9.15289750761131,9.347210830586631,5.5176257451105615
AAPL_w08_s0028,AAPL,technology,8,naive,statistical,1.0,40,15.220950937550246,15.731441146227175,9.20905353282239
AAPL_w08_s0028,AAPL,technology,8,moving_average,statistical,1.0,40,9.880401543129413,10.650034166488469,5.997978351114847
AAPL_w08_s0028,AAPL,technology,8,linear_trend,statistical,1.0,40,16.384983371511986,16.495207958067333,9.867290124677263
AAPL_w08_s0028,AAPL,technology,8,naive,statistical,2.0,80,29.755374905687237,30.01971400383254,17.948066064614785
AAPL_w08_s0028,AAPL,technology,8,moving_average,statistical,2.0,80,25.719179038492346,26.024547325706198,15.521250503054832
AAPL_w08_s0028,AAPL,technology,8,linear_trend,statistical,2.0,80,32.52562812238084,32.58131438366401,19.572107281063513
AAPL_w08_s0029,AAPL,technology,8,naive,statistical,0.5,20,4.614590236118863,5.526390842820799,2.5757291051895885
AAPL_w08_s0029,AAPL,technology,8,moving_average,statistical,0.5,20,4.714445244630142,5.692225934578763,2.6172981523039
AAPL_w08_s0029,AAPL,technology,8,linear_trend,statistical,0.5,20,4.794437403790853,5.410646470068467,2.7168592136848635
AAPL_w08_s0029,AAPL,technology,8,naive,statistical,1.0,40,10.053669017147127,11.33350359311663,5.702323463669308
AAPL_w08_s0029,AAPL,technology,8,moving_average,statistical,1.0,40,6.827240842258038,8.319047347918884,3.887553848545823
AAPL_w08_s0029,AAPL,technology,8,linear_trend,statistical,1.0,40,12.803242281049597,13.091614402308391,7.192579939761827
AAPL_w08_s0029,AAPL,technology,8,naive,statistical,2.0,80,21.892549500825755,22.57520743197113,12.317069785820246
AAPL_w08_s0029,AAPL,technology,8,moving_average,statistical,2.0,80,20.714146577534297,21.4343680892625,11.65918838612437
AAPL_w08_s0029,AAPL,technology,8,linear_trend,statistical,2.0,80,27.64771976985664,27.782715212823657,15.4800444569714
AAPL_w08_s0030,AAPL,technology,8,naive,statistical,0.5,20,7.9072979469792015,9.557587209832962,4.305279568012472
AAPL_w08_s0030,AAPL,technology,8,moving_average,statistical,0.5,20,8.961325492009042,10.4464092886021,4.867822535605019
AAPL_w08_s0030,AAPL,technology,8,linear_trend,statistical,0.5,20,17.71737260220154,19.553272706334035,9.57331925673576
AAPL_w08_s0030,AAPL,technology,8,naive,statistical,1.0,40,21.39366186613272,22.056991646498,11.503060325154726
AAPL_w08_s0030,AAPL,technology,8,moving_average,statistical,1.0,40,17.80463235285315,18.596425615465094,9.587566443901018
AAPL_w08_s0030,AAPL,technology,8,linear_trend,statistical,1.0,40,27.81692696880085,29.003385910756773,14.962966398642136
AAPL_w08_s0030,AAPL,technology,8,naive,statistical,2.0,80,41.45976267386009,41.80590907304927,22.212499513549545
AAPL_w08_s0030,AAPL,technology,8,moving_average,statistical,2.0,80,40.97889088851496,41.329064965276864,21.955854378955912
AAPL_w08_s0030,AAPL,technology,8,linear_trend,statistical,2.0,80,48.63853865035513,49.32752438619999,26.07567414307689
AAPL_w08_s0031,AAPL,technology,8,naive,statistical,0.5,20,17.48283903847267,18.042795545334382,9.943198657462744
AAPL_w08_s0031,AAPL,technology,8,moving_average,statistical,0.5,20,15.972143797390183,16.58318991419033,9.089345866763225
AAPL_w08_s0031,AAPL,technology,8,linear_trend,statistical,0.5,20,14.354630647998334,15.043000261653388,8.174941200271897
AAPL_w08_s0031,AAPL,technology,8,naive,statistical,1.0,40,8.13871587342864,8.884265145439006,4.648222830298632
AAPL_w08_s0031,AAPL,technology,8,moving_average,statistical,1.0,40,12.34750565238796,13.128355040954174,7.0406815755006
AAPL_w08_s0031,AAPL,technology,8,linear_trend,statistical,1.0,40,13.163627929071438,13.901798155714662,7.501854369561489
AAPL_w08_s0031,AAPL,technology,8,naive,statistical,2.0,80,16.91834612563236,17.496378078685137,9.624144333432818
AAPL_w08_s0031,AAPL,technology,8,moving_average,statistical,2.0,80,13.320888969620293,14.047736229960536,7.590842878215527
AAPL_w08_s0031,AAPL,technology,8,linear_trend,statistical,2.0,80,11.392823206854624,12.234545520731224,6.501050887148765
AAPL_w08_s0032,AAPL,technology,8,naive,statistical,0.5,20,10.029958758834734,10.61404236810166,5.788079259450307
AAPL_w08_s0032,AAPL,technology,8,moving_average,statistical,0.5,20,6.588822141849955,7.396800443197084,3.7897641700010296
AAPL_w08_s0032,AAPL,technology,8,linear_trend,statistical,0.5,20,9.330245406021799,10.136402309929007,5.3861043191898705
AAPL_w08_s0032,AAPL,technology,8,naive,statistical,1.0,40,22.045214052542118,22.31701784088394,12.7706717113034
AAPL_w08_s0032,AAPL,technology,8,moving_average,statistical,1.0,40,11.374507638257878,11.892739242946442,6.569455653635163
AAPL_w08_s0032,AAPL,technology,8,linear_trend,statistical,1.0,40,16.903643200728087,17.380049181047173,9.787628701232299
AAPL_w08_s0032,AAPL,technology,8,naive,statistical,2.0,80,27.72524037751165,27.941846336252258,16.07158442381401
AAPL_w08_s0032,AAPL,technology,8,moving_average,statistical,2.0,80,22.26779700503678,22.536916518136557,12.900024438815926
AAPL_w08_s0032,AAPL,technology,8,linear_trend,statistical,2.0,80,28.21423997396829,28.491563747958615,16.36043816689759
AAPL_w08_s0033,AAPL,technology,8,naive,statistical,0.5,20,12.70142453016297,13.9027253701316,6.781886746175555
AAPL_w08_s0033,AAPL,technology,8,moving_average,statistical,0.5,20,17.115301429954084,18.22492289097201,9.160799263438344
AAPL_w08_s0033,AAPL,technology,8,linear_trend,statistical,0.5,20,21.90558175244008,23.21873701781816,11.731605242012911
AAPL_w08_s0033,AAPL,technology,8,naive,statistical,1.0,40,19.82389715068609,20.78944851564532,10.62942072975641
AAPL_w08_s0033,AAPL,technology,8,moving_average,statistical,1.0,40,20.66427688803736,21.592281274778777,11.085081097483517
AAPL_w08_s0033,AAPL,technology,8,linear_trend,statistical,1.0,40,24.77907865824447,25.916615157872663,13.291525400570023
AAPL_w08_s0033,AAPL,technology,8,naive,statistical,2.0,80,28.32985601116638,29.013703882081433,15.241417152295137
AAPL_w08_s0033,AAPL,technology,8,moving_average,statistical,2.0,80,27.199777858847934,27.91132721520712,14.62868007218803
AAPL_w08_s0033,AAPL,technology,8,linear_trend,statistical,2.0,80,30.598132482149605,31.503704631541495,16.448388616038496
AAPL_w08_s0034,AAPL,technology,8,naive,statistical,0.5,20,15.821769390171934,16.677386656408007,8.488934173401434
AAPL_w08_s0034,AAPL,technology,8,moving_average,statistical,0.5,20,15.005938594528455,15.905503203429713,8.055287453023777
AAPL_w08_s0034,AAPL,technology,8,linear_trend,statistical,0.5,20,25.8655623894609,27.546578966885484,13.879231646920124
AAPL_w08_s0034,AAPL,technology,8,naive,statistical,1.0,40,34.1658962167055,34.57043973313394,18.239571779871987
AAPL_w08_s0034,AAPL,technology,8,moving_average,statistical,1.0,40,27.88708373407672,28.38126632557048,14.902131644616121
AAPL_w08_s0034,AAPL,technology,8,linear_trend,statistical,1.0,40,40.984076548587986,42.11977259053422,21.91800322644389
AAPL_w08_s0034,AAPL,technology,8,naive,statistical,2.0,80,59.60990438656332,59.842689946448566,31.76408048319747
AAPL_w08_s0034,AAPL,technology,8,moving_average,statistical,2.0,80,53.77162664434447,54.029572189962146,28.660802194259887
AAPL_w08_s0034,AAPL,technology,8,linear_trend,statistical,2.0,80,64.19397096511081,64.89280842692438,34.25256519501998
AAPL_w08_s0035,AAPL,technology,8,naive,statistical,0.5,20,3.9096614999896957,4.587924777268653,2.13182309876133
AAPL_w08_s0035,AAPL,technology,8,moving_average,statistical,0.5,20,3.5584068298339844,4.281189331666146,1.9174175972872358
AAPL_w08_s0035,AAPL,technology,8,linear_trend,statistical,0.5,20,5.251706120813668,6.070725438665548,2.8140762046019776
AAPL_w08_s0035,AAPL,technology,8,naive,statistical,1.0,40,3.797861700187675,4.923291896033574,2.028277867068363
AAPL_w08_s0035,AAPL,technology,8,moving_average,statistical,1.0,40,7.903451788759958,8.97107251844831,4.237890589642819
AAPL_w08_s0035,AAPL,technology,8,linear_trend,statistical,1.0,40,9.021344550628294,9.506475140269755,4.861081256593775
AAPL_w08_s0035,AAPL,technology,8,naive,statistical,2.0,80,15.337791355908314,15.914252594180518,8.273597477201292
AAPL_w08_s0035,AAPL,technology,8,moving_average,statistical,2.0,80,10.608467970689963,11.42607476954183,5.706299765437223
AAPL_w08_s0035,AAPL,technology,8,linear_trend,statistical,2.0,80,14.89821091371106,15.210196962530308,8.050372569225463
AAPL_w08_s0036,AAPL,technology,8,naive,statistical,0.5,20,9.34570547105274,9.682320387602754,5.527055458987957
AAPL_w08_s0036,AAPL,technology,8,moving_average,statistical,0.5,20,7.6319111993685045,8.040596115436294,4.517540808194224
AAPL_w08_s0036,AAPL,technology,8,linear_trend,statistical,0.5,20,6.894136466841685,7.318946575438208,4.08011120549288
AAPL_w08_s0036,AAPL,technology,8,naive,statistical,1.0,40,2.1245879404928507,2.875354366329956,1.2367826917181899
AAPL_w08_s0036,AAPL,technology,8,moving_average,statistical,1.0,40,4.318694420823241,4.792536014528634,2.560245208221274
AAPL_w08_s0036,AAPL,technology,8,linear_trend,statistical,1.0,40,3.391722318044398,3.7481218595788746,2.005884947191133
AAPL_w08_s0036,AAPL,technology,8,naive,statistical,2.0,80,6.562140119997086,6.995093588837726,3.886417659551537
AAPL_w08_s0036,AAPL,technology,8,moving_average,statistical,2.0,80,2.561811050776281,3.016702618049555,1.514888780145956
AAPL_w08_s0036,AAPL,technology,8,linear_trend,statistical,2.0,80,1.8358002224867462,2.577171169517089,1.0700325877353518
AAPL_w08_s0037,AAPL,technology,8,naive,statistical,0.5,20,14.352241564470603,16.937858957060765,7.924497871939111
AAPL_w08_s0037,AAPL,technology,8,moving_average,statistical,0.5,20,16.63429734631822,18.91042242600877,9.225859775791035
AAPL_w08_s0037,AAPL,technology,8,linear_trend,statistical,0.5,20,22.701681371001463,25.54711318581897,12.609917845137646
AAPL_w08_s0037,AAPL,technology,8,naive,statistical,1.0,40,18.069934535422533,20.184815140070565,10.0445442095873
AAPL_w08_s0037,AAPL,technology,8,moving_average,statistical,1.0,40,23.17672998542386,24.86091392007968,12.956738163065266
AAPL_w08_s0037,AAPL,technology,8,linear_trend,statistical,1.0,40,29.647167787242264,31.857653328145926,16.572196708871104
AAPL_w08_s0037,AAPL,technology,8,naive,statistical,2.0,80,38.55904573909265,39.59424499133435,21.728635797679054
AAPL_w08_s0037,AAPL,technology,8,moving_average,statistical,2.0,80,39.75827903785021,40.76303448194117,22.41250888318716
AAPL_w08_s0037,AAPL,technology,8,linear_trend,statistical,2.0,80,45.87374894257874,47.36369814331789,25.82209755447818
AAPL_w08_s0038,AAPL,technology,8,naive,statistical,0.5,20,9.66342783811734,11.378646309626092,4.931995814345331
AAPL_w08_s0038,AAPL,technology,8,moving_average,statistical,0.5,20,10.286737142562263,11.547561149525608,5.012373374519235
AAPL_w08_s0038,AAPL,technology,8,linear_trend,statistical,0.5,20,6.146649423168317,6.902747732320853,3.088684339955519
AAPL_w08_s0038,AAPL,technology,8,naive,statistical,1.0,40,9.892218819709083,10.49170309969493,4.952494203034158
AAPL_w08_s0038,AAPL,technology,8,moving_average,statistical,1.0,40,10.048726386381746,12.485581644531916,5.174947789771637
AAPL_w08_s0038,AAPL,technology,8,linear_trend,statistical,1.0,40,14.747569311882675,16.15620551728854,7.505779665411064
AAPL_w08_s0038,AAPL,technology,8,naive,statistical,2.0,80,28.28509163021269,30.16111985346174,14.355453124850595
AAPL_w08_s0038,AAPL,technology,8,moving_average,statistical,2.0,80,26.908877529258092,28.874459859363036,13.67021714454128
AAPL_w08_s0038,AAPL,technology,8,linear_trend,statistical,2.0,80,35.427630816711726,36.05960748608594,17.806627465091402
AAPL_w08_s0039,AAPL,technology,8,naive,statistical,0.5,20,12.52233007909924,14.407393374632118,5.801434255549347
AAPL_w08_s0039,AAPL,technology,8,moving_average,statistical,0.5,20,12.033106574186593,13.930153646751508,5.577329334733026
AAPL_w08_s0039,AAPL,technology,8,linear_trend,statistical,0.5,20,28.725195184211035,32.02091623039493,13.26323209459264
AAPL_w08_s0039,AAPL,technology,8,naive,statistical,1.0,40,35.06071480808904,35.782364938779374,16.053009823522373
AAPL_w08_s0039,AAPL,technology,8,moving_average,statistical,1.0,40,32.999274397802644,33.76501189899548,15.115397685679909
AAPL_w08_s0039,AAPL,technology,8,linear_trend,statistical,1.0,40,46.540879509963986,48.5992877371004,21.36448047458999
AAPL_w08_s0039,AAPL,technology,8,naive,statistical,2.0,80,70.37800214620641,70.74027921806126,32.116494908346326
AAPL_w08_s0039,AAPL,technology,8,moving_average,statistical,2.0,80,69.10873278655349,69.47762852257615,31.53918869475717
AAPL_w08_s0039,AAPL,technology,8,linear_trend,statistical,2.0,80,84.53407010338834,85.69535673800706,38.645872296000356
AAPL_w08_s0040,AAPL,technology,8,naive,statistical,0.5,20,6.906667132588845,7.680513450493008,3.0838056385482133
AAPL_w08_s0040,AAPL,technology,8,moving_average,statistical,0.5,20,7.8113131223744094,8.563547096173645,3.4896937386374427
AAPL_w08_s0040,AAPL,technology,8,linear_trend,statistical,0.5,20,6.040340682450565,6.7990019036993665,2.696138315705003
AAPL_w08_s0040,AAPL,technology,8,naive,statistical,1.0,40,16.737923256644514,17.101923901068172,7.506268569879633
AAPL_w08_s0040,AAPL,technology,8,moving_average,statistical,1.0,40,3.0464444841657397,3.7008831553345716,1.3653039108100598
AAPL_w08_s0040,AAPL,technology,8,linear_trend,statistical,1.0,40,3.3618379110699235,4.0891335293549425,1.5251104756367466
AAPL_w08_s0040,AAPL,technology,8,naive,statistical,2.0,80,10.805265663352023,11.360963525521047,4.886933073764522
AAPL_w08_s0040,AAPL,technology,8,moving_average,statistical,2.0,80,5.51531286383689,6.520124437339807,2.506456569431652
AAPL_w08_s0040,AAPL,technology,8,linear_trend,statistical,2.0,80,3.477914447858651,4.569710243523031,1.583639544023249
AAPL_w08_s0041,AAPL,technology,8,naive,statistical,0.5,20,5.278185856332642,6.170509006177779,2.294318894255506
AAPL_w08_s0041,AAPL,technology,8,moving_average,statistical,0.5,20,3.119897790615187,3.7530422612685785,1.3605303202636383
AAPL_w08_s0041,AAPL,technology,8,linear_trend,statistical,0.5,20,3.0956759309180533,3.605920865612851,1.3668757002757645
AAPL_w08_s0041,AAPL,technology,8,naive,statistical,1.0,40,5.631937078018294,6.542933599243183,2.4923750815791634
AAPL_w08_s0041,AAPL,technology,8,moving_average,statistical,1.0,40,4.988340202810147,5.893606942239986,2.208451230435759
AAPL_w08_s0041,AAPL,technology,8,linear_trend,statistical,1.0,40,8.30668944965179,8.739165049007685,3.658970645500057
